passenger_id,first_name,last_name,gender,nationality,age
2020,First2020,Last2020,Female,Japan,28
2021,First2021,Last2021,Female,Germany,55
2022,First2022,Last2022,Male,UK,24
2023,First2023,Last2023,Female,UK,19
2024,First2024,Last2024,Female,USA,18
2025,First2025,Last2025,Male,UK,23
2026,First2026,Last2026,Female,Australia,62
2027,First2027,Last2027,Female,UK,31
2028,First2028,Last2028,Male,France,51
2029,First2029,Last2029,Female,Australia,33
2030,First2030,Last2030,Male,UAE,62
2031,First2031,Last2031,Male,UAE,29
2032,First2032,Last2032,Female,UAE,23
2033,First2033,Last2033,Female,Canada,44
2034,First2034,Last2034,Male,Japan,33
2035,First2035,Last2035,Male,USA,51
2036,First2036,Last2036,Male,UAE,41
2037,First2037,Last2037,Male,Singapore,67
2038,First2038,Last2038,Male,France,21
2039,First2039,Last2039,Male,USA,68
2040,First2040,Last2040,Male,Singapore,49
2041,First2041,Last2041,Male,UK,60
2042,First2042,Last2042,Male,India,59
2043,First2043,Last2043,Female,France,31
2044,First2044,Last2044,Female,France,39
2045,First2045,Last2045,Female,India,24
2046,First2046,Last2046,Male,Japan,29
2047,First2047,Last2047,Male,India,49
2048,First2048,Last2048,Male,USA,75
2049,First2049,Last2049,Male,Singapore,55
2050,First2050,Last2050,Female,Australia,30
2051,First2051,Last2051,Female,Germany,67
2052,First2052,Last2052,Male,Canada,32
2053,First2053,Last2053,Male,Germany,65
2054,First2054,Last2054,Female,Germany,42
2055,First2055,Last2055,Male,USA,48
2056,First2056,Last2056,Female,India,74
2057,First2057,Last2057,Female,UK,31
2058,First2058,Last2058,Female,UK,42
2059,First2059,Last2059,Female,UK,47
2060,First2060,Last2060,Male,Canada,35
2061,First2061,Last2061,Male,Canada,26
2062,First2062,Last2062,Male,UAE,21
2063,First2063,Last2063,Female,UK,25
2064,First2064,Last2064,Female,Singapore,44
2065,First2065,Last2065,Male,Canada,32
2066,First2066,Last2066,Female,UAE,28
2067,First2067,Last2067,Male,UAE,53
2068,First2068,Last2068,Male,USA,44
2069,First2069,Last2069,Female,Germany,55
2070,First2070,Last2070,Female,Singapore,35
2071,First2071,Last2071,Male,Australia,65
2072,First2072,Last2072,Male,Germany,38
2073,First2073,Last2073,Female,UAE,32
2074,First2074,Last2074,Male,UAE,75
2075,First2075,Last2075,Male,Australia,20
2076,First2076,Last2076,Male,Singapore,64
2077,First2077,Last2077,Male,Australia,51
2078,First2078,Last2078,Female,Singapore,69
2079,First2079,Last2079,Male,Singapore,49
2080,First2080,Last2080,Male,USA,53
2081,First2081,Last2081,Male,Australia,31
2082,First2082,Last2082,Male,Canada,36
2083,First2083,Last2083,Male,USA,19
2084,First2084,Last2084,Female,France,28
2085,First2085,Last2085,Female,UAE,65
2086,First2086,Last2086,Male,Singapore,47
2087,First2087,Last2087,Male,Australia,29
2088,First2088,Last2088,Female,Singapore,63
2089,First2089,Last2089,Male,USA,42
2090,First2090,Last2090,Female,Japan,20
2091,First2091,Last2091,Female,Australia,66
2092,First2092,Last2092,Female,UAE,52
2093,First2093,Last2093,Male,USA,57
2094,First2094,Last2094,Female,India,50
2095,First2095,Last2095,Female,India,25
2096,First2096,Last2096,Female,Canada,47
2097,First2097,Last2097,Male,Canada,41
2098,First2098,Last2098,Male,Japan,63
2099,First2099,Last2099,Male,Japan,63
2100,First2100,Last2100,Male,UK,39
2101,First2101,Last2101,Male,Japan,25
2102,First2102,Last2102,Female,UAE,73
2103,First2103,Last2103,Male,Germany,38
2104,First2104,Last2104,Female,France,50
2105,First2105,Last2105,Female,France,21
2106,First2106,Last2106,Male,Canada,40
2107,First2107,Last2107,Female,Singapore,50
2108,First2108,Last2108,Male,Singapore,63
2109,First2109,Last2109,Female,Singapore,57
2110,First2110,Last2110,Female,USA,30
2111,First2111,Last2111,Female,USA,23
2112,First2112,Last2112,Female,UK,36
2113,First2113,Last2113,Male,USA,28
2114,First2114,Last2114,Female,USA,62
2115,First2115,Last2115,Male,Singapore,27
2116,First2116,Last2116,Male,Japan,58
2117,First2117,Last2117,Male,France,44
2118,First2118,Last2118,Male,Singapore,40
2119,First2119,Last2119,Female,Singapore,65
2120,First2120,Last2120,Male,France,30
2121,First2121,Last2121,Male,India,73
2122,First2122,Last2122,Male,Japan,59
2123,First2123,Last2123,Female,Australia,55
2124,First2124,Last2124,Female,Canada,49
2125,First2125,Last2125,Female,Singapore,37
2126,First2126,Last2126,Male,France,28
2127,First2127,Last2127,Female,Germany,48
2128,First2128,Last2128,Female,France,67
2129,First2129,Last2129,Male,UK,40
2130,First2130,Last2130,Female,Singapore,28
2131,First2131,Last2131,Male,Japan,36
2132,First2132,Last2132,Male,UK,71
2133,First2133,Last2133,Male,UK,33
2134,First2134,Last2134,Male,India,38
2135,First2135,Last2135,Male,Singapore,34
2136,First2136,Last2136,Female,UK,31
2137,First2137,Last2137,Male,Canada,40
2138,First2138,Last2138,Male,Canada,46
2139,First2139,Last2139,Male,Japan,37
2140,First2140,Last2140,Male,India,43
2141,First2141,Last2141,Female,UK,47
2142,First2142,Last2142,Female,UK,18
2143,First2143,Last2143,Female,France,48
2144,First2144,Last2144,Female,UAE,60
2145,First2145,Last2145,Male,UAE,64
2146,First2146,Last2146,Female,Canada,62
2147,First2147,Last2147,Male,Singapore,75
2148,First2148,Last2148,Male,UK,61
2149,First2149,Last2149,Male,France,19
2150,First2150,Last2150,Female,UAE,71
2151,First2151,Last2151,Male,Singapore,40
2152,First2152,Last2152,Male,Canada,21
2153,First2153,Last2153,Male,UAE,51
2154,First2154,Last2154,Male,France,30
2155,First2155,Last2155,Male,USA,52
2156,First2156,Last2156,Female,USA,50
2157,First2157,Last2157,Female,Germany,49
2158,First2158,Last2158,Female,UAE,56
2159,First2159,Last2159,Male,Canada,43
2160,First2160,Last2160,Male,Australia,41
2161,First2161,Last2161,Female,Canada,18
2162,First2162,Last2162,Female,Canada,40
2163,First2163,Last2163,Female,Singapore,73
2164,First2164,Last2164,Male,Germany,64
2165,First2165,Last2165,Female,Australia,69
2166,First2166,Last2166,Female,France,28
2167,First2167,Last2167,Female,Australia,26
2168,First2168,Last2168,Male,UK,31
2169,First2169,Last2169,Female,Singapore,73
2170,First2170,Last2170,Female,USA,55
2171,First2171,Last2171,Female,USA,18
2172,First2172,Last2172,Female,France,44
2173,First2173,Last2173,Male,Japan,47
2174,First2174,Last2174,Male,Germany,29
2175,First2175,Last2175,Female,France,53
2176,First2176,Last2176,Female,India,70
2177,First2177,Last2177,Female,UAE,37
2178,First2178,Last2178,Female,Japan,65
2179,First2179,Last2179,Female,Germany,19
2180,First2180,Last2180,Male,UK,34
2181,First2181,Last2181,Female,Singapore,25
2182,First2182,Last2182,Female,Australia,29
2183,First2183,Last2183,Female,Germany,19
2184,First2184,Last2184,Male,France,49
2185,First2185,Last2185,Male,UAE,65
2186,First2186,Last2186,Female,UAE,48
2187,First2187,Last2187,Female,France,58
2188,First2188,Last2188,Female,USA,41
2189,First2189,Last2189,Male,France,28
2190,First2190,Last2190,Male,UK,38
2191,First2191,Last2191,Female,UK,40
2192,First2192,Last2192,Male,India,35
2193,First2193,Last2193,Female,Australia,58
2194,First2194,Last2194,Female,India,36
2195,First2195,Last2195,Female,Japan,58
2196,First2196,Last2196,Male,Japan,30
2197,First2197,Last2197,Male,USA,56
2198,First2198,Last2198,Male,Japan,38
2199,First2199,Last2199,Female,France,35
2200,First2200,Last2200,Female,USA,52
2201,First2201,Last2201,Female,UK,18
2202,First2202,Last2202,Male,Japan,36
2203,First2203,Last2203,Female,Singapore,44
2204,First2204,Last2204,Female,UK,24
2205,First2205,Last2205,Male,UK,50
2206,First2206,Last2206,Male,Germany,68
2207,First2207,Last2207,Male,Australia,47
2208,First2208,Last2208,Male,USA,70
2209,First2209,Last2209,Male,India,48
2210,First2210,Last2210,Female,France,62
2211,First2211,Last2211,Female,UK,70
2212,First2212,Last2212,Female,UAE,51
2213,First2213,Last2213,Female,UK,63
2214,First2214,Last2214,Female,India,65
2215,First2215,Last2215,Male,Germany,26
2216,First2216,Last2216,Male,Germany,37
2217,First2217,Last2217,Male,Germany,26
2218,First2218,Last2218,Male,Australia,62
2219,First2219,Last2219,Male,USA,19
2220,First2220,Last2220,Female,Australia,20
2221,First2221,Last2221,Male,USA,20
2222,First2222,Last2222,Male,Singapore,25
2223,First2223,Last2223,Female,India,22
2224,First2224,Last2224,Female,India,66
2225,First2225,Last2225,Male,USA,56
2226,First2226,Last2226,Male,UAE,75
2227,First2227,Last2227,Male,UK,60
2228,First2228,Last2228,Female,India,23
2229,First2229,Last2229,Male,France,55
2230,First2230,Last2230,Female,Canada,28
2231,First2231,Last2231,Male,Japan,54
2232,First2232,Last2232,Male,USA,70
2233,First2233,Last2233,Male,Japan,31
2234,First2234,Last2234,Male,France,28
2235,First2235,Last2235,Male,USA,31
2236,First2236,Last2236,Female,Canada,62
2237,First2237,Last2237,Male,Singapore,61
2238,First2238,Last2238,Male,UK,71
2239,First2239,Last2239,Female,Australia,45
2240,First2240,Last2240,Male,Japan,32
2241,First2241,Last2241,Female,USA,66
2242,First2242,Last2242,Female,USA,47
2243,First2243,Last2243,Male,Japan,26
2244,First2244,Last2244,Female,Canada,63
2245,First2245,Last2245,Female,Japan,64
2246,First2246,Last2246,Male,USA,38
2247,First2247,Last2247,Female,USA,42
2248,First2248,Last2248,Female,Singapore,56
2249,First2249,Last2249,Female,Singapore,32
2250,First2250,Last2250,Female,France,72
2251,First2251,Last2251,Female,Germany,72
2252,First2252,Last2252,Male,Singapore,61
2253,First2253,Last2253,Female,UK,18
2254,First2254,Last2254,Female,USA,43
2255,First2255,Last2255,Female,Japan,60
2256,First2256,Last2256,Male,USA,27
2257,First2257,Last2257,Female,Australia,62
2258,First2258,Last2258,Male,UK,22
2259,First2259,Last2259,Female,Germany,39
2260,First2260,Last2260,Male,UAE,72
2261,First2261,Last2261,Female,USA,32
2262,First2262,Last2262,Female,Singapore,35
2263,First2263,Last2263,Female,Australia,40
2264,First2264,Last2264,Female,UAE,43
2265,First2265,Last2265,Female,Japan,35
2266,First2266,Last2266,Male,Singapore,24
2267,First2267,Last2267,Male,France,49
2268,First2268,Last2268,Female,Germany,58
2269,First2269,Last2269,Male,India,24
2270,First2270,Last2270,Male,USA,49
2271,First2271,Last2271,Male,UK,42
2272,First2272,Last2272,Female,UK,37
2273,First2273,Last2273,Male,USA,60
2274,First2274,Last2274,Female,Singapore,30
2275,First2275,Last2275,Female,Singapore,49
2276,First2276,Last2276,Female,Japan,39
2277,First2277,Last2277,Male,India,45
2278,First2278,Last2278,Male,Australia,46
2279,First2279,Last2279,Female,Australia,46
2280,First2280,Last2280,Female,India,20
2281,First2281,Last2281,Male,Japan,60
2282,First2282,Last2282,Female,UK,49
2283,First2283,Last2283,Female,UK,37
2284,First2284,Last2284,Female,Singapore,66
2285,First2285,Last2285,Male,UAE,61
2286,First2286,Last2286,Female,Japan,61
2287,First2287,Last2287,Female,Singapore,53
2288,First2288,Last2288,Male,Japan,21
2289,First2289,Last2289,Female,France,49
2290,First2290,Last2290,Female,UAE,61
2291,First2291,Last2291,Female,France,38
2292,First2292,Last2292,Male,India,55
2293,First2293,Last2293,Male,UK,71
2294,First2294,Last2294,Female,Canada,69
2295,First2295,Last2295,Male,Canada,42
2296,First2296,Last2296,Male,Australia,40
2297,First2297,Last2297,Female,Australia,40
2298,First2298,Last2298,Male,Germany,33
2299,First2299,Last2299,Male,France,55
2300,First2300,Last2300,Male,USA,73
2301,First2301,Last2301,Female,USA,39
2302,First2302,Last2302,Male,India,52
2303,First2303,Last2303,Female,India,47
2304,First2304,Last2304,Female,UAE,50
2305,First2305,Last2305,Female,France,19
2306,First2306,Last2306,Female,UAE,19
2307,First2307,Last2307,Female,Australia,54
2308,First2308,Last2308,Female,Canada,54
2309,First2309,Last2309,Male,Singapore,24
2310,First2310,Last2310,Male,Canada,49
2311,First2311,Last2311,Female,UK,57
2312,First2312,Last2312,Female,Canada,45
2313,First2313,Last2313,Male,Singapore,58
2314,First2314,Last2314,Male,Japan,31
2315,First2315,Last2315,Female,France,21
2316,First2316,Last2316,Female,UAE,43
2317,First2317,Last2317,Male,UAE,65
2318,First2318,Last2318,Male,UAE,24
2319,First2319,Last2319,Female,France,22
2320,First2320,Last2320,Female,Australia,31
2321,First2321,Last2321,Female,USA,59
2322,First2322,Last2322,Female,Japan,69
2323,First2323,Last2323,Female,Australia,60
2324,First2324,Last2324,Female,Germany,44
2325,First2325,Last2325,Female,France,57
2326,First2326,Last2326,Female,Japan,29
2327,First2327,Last2327,Male,Japan,73
2328,First2328,Last2328,Male,UAE,49
2329,First2329,Last2329,Male,Singapore,35
2330,First2330,Last2330,Female,UAE,64
2331,First2331,Last2331,Male,Japan,30
2332,First2332,Last2332,Female,Singapore,27
2333,First2333,Last2333,Male,UK,65
2334,First2334,Last2334,Female,Australia,44
2335,First2335,Last2335,Female,USA,58
2336,First2336,Last2336,Male,Australia,35
2337,First2337,Last2337,Female,UK,34
2338,First2338,Last2338,Male,Australia,33
2339,First2339,Last2339,Male,UK,30
2340,First2340,Last2340,Male,Germany,69
2341,First2341,Last2341,Female,Singapore,49
2342,First2342,Last2342,Female,Australia,59
2343,First2343,Last2343,Male,Germany,28
2344,First2344,Last2344,Female,UK,19
2345,First2345,Last2345,Female,France,60
2346,First2346,Last2346,Male,India,64
2347,First2347,Last2347,Female,India,21
2348,First2348,Last2348,Male,Canada,56
2349,First2349,Last2349,Female,USA,75
2350,First2350,Last2350,Female,Canada,60
2351,First2351,Last2351,Male,Australia,71
2352,First2352,Last2352,Male,Germany,25
2353,First2353,Last2353,Male,Japan,60
2354,First2354,Last2354,Female,Singapore,74
2355,First2355,Last2355,Male,Germany,56
2356,First2356,Last2356,Male,Canada,39
2357,First2357,Last2357,Female,Germany,45
2358,First2358,Last2358,Male,UK,24
2359,First2359,Last2359,Male,Germany,35
2360,First2360,Last2360,Female,Australia,34
2361,First2361,Last2361,Male,Singapore,52
2362,First2362,Last2362,Female,USA,38
2363,First2363,Last2363,Female,Singapore,61
2364,First2364,Last2364,Male,France,74
2365,First2365,Last2365,Male,Canada,48
2366,First2366,Last2366,Female,France,19
2367,First2367,Last2367,Male,India,62
2368,First2368,Last2368,Male,France,53
2369,First2369,Last2369,Female,France,58
2370,First2370,Last2370,Female,USA,52
2371,First2371,Last2371,Male,Singapore,42
2372,First2372,Last2372,Male,Australia,34
2373,First2373,Last2373,Female,USA,70
2374,First2374,Last2374,Male,France,31
2375,First2375,Last2375,Male,Singapore,58
2376,First2376,Last2376,Female,Australia,68
2377,First2377,Last2377,Male,France,73
2378,First2378,Last2378,Male,Singapore,48
2379,First2379,Last2379,Female,Canada,63
2380,First2380,Last2380,Female,USA,70
2381,First2381,Last2381,Male,France,50
2382,First2382,Last2382,Male,Canada,44
2383,First2383,Last2383,Female,Singapore,62
2384,First2384,Last2384,Male,India,59
2385,First2385,Last2385,Male,Singapore,68
2386,First2386,Last2386,Male,India,43
2387,First2387,Last2387,Male,France,38
2388,First2388,Last2388,Male,USA,28
2389,First2389,Last2389,Male,Japan,63
2390,First2390,Last2390,Male,UAE,61
2391,First2391,Last2391,Female,Canada,46
2392,First2392,Last2392,Female,UK,34
2393,First2393,Last2393,Male,UAE,70
2394,First2394,Last2394,Female,France,30
2395,First2395,Last2395,Male,Australia,41
2396,First2396,Last2396,Male,Australia,74
2397,First2397,Last2397,Female,UAE,32
2398,First2398,Last2398,Male,India,53
2399,First2399,Last2399,Male,USA,47
2400,First2400,Last2400,Male,France,62
2401,First2401,Last2401,Male,India,43
2402,First2402,Last2402,Female,UAE,34
2403,First2403,Last2403,Male,USA,41
2404,First2404,Last2404,Male,UAE,25
2405,First2405,Last2405,Male,Japan,45
2406,First2406,Last2406,Female,Singapore,25
2407,First2407,Last2407,Male,Germany,30
2408,First2408,Last2408,Female,France,65
2409,First2409,Last2409,Female,Australia,26
2410,First2410,Last2410,Female,Germany,56
2411,First2411,Last2411,Male,France,64
2412,First2412,Last2412,Male,Australia,29
2413,First2413,Last2413,Female,UK,19
2414,First2414,Last2414,Female,France,33
2415,First2415,Last2415,Female,Germany,41
2416,First2416,Last2416,Female,USA,18
2417,First2417,Last2417,Female,UK,73
2418,First2418,Last2418,Female,Australia,61
2419,First2419,Last2419,Male,Australia,63
2420,First2420,Last2420,Female,UAE,34
2421,First2421,Last2421,Male,USA,53
2422,First2422,Last2422,Male,India,39
2423,First2423,Last2423,Male,Singapore,40
2424,First2424,Last2424,Male,India,34
2425,First2425,Last2425,Female,France,43
2426,First2426,Last2426,Female,UK,75
2427,First2427,Last2427,Male,UAE,29
2428,First2428,Last2428,Female,UK,50
2429,First2429,Last2429,Female,Canada,74
2430,First2430,Last2430,Female,UK,23
2431,First2431,Last2431,Female,Japan,45
2432,First2432,Last2432,Male,France,25
2433,First2433,Last2433,Female,India,26
2434,First2434,Last2434,Female,France,65
2435,First2435,Last2435,Female,Australia,36
2436,First2436,Last2436,Female,UAE,71
2437,First2437,Last2437,Female,Japan,38
2438,First2438,Last2438,Female,UK,38
2439,First2439,Last2439,Female,UK,53
2440,First2440,Last2440,Female,India,30
2441,First2441,Last2441,Male,India,32
2442,First2442,Last2442,Male,India,48
2443,First2443,Last2443,Female,UK,63
2444,First2444,Last2444,Female,Australia,25
2445,First2445,Last2445,Female,India,46
2446,First2446,Last2446,Female,Japan,49
2447,First2447,Last2447,Female,Singapore,25
2448,First2448,Last2448,Male,USA,40
2449,First2449,Last2449,Male,Germany,73
2450,First2450,Last2450,Female,UK,71
2451,First2451,Last2451,Male,Japan,70
2452,First2452,Last2452,Female,UAE,75
2453,First2453,Last2453,Male,UAE,18
2454,First2454,Last2454,Male,Australia,22
2455,First2455,Last2455,Male,Singapore,61
2456,First2456,Last2456,Male,Canada,19
2457,First2457,Last2457,Female,USA,43
2458,First2458,Last2458,Female,UAE,24
2459,First2459,Last2459,Female,UK,19
2460,First2460,Last2460,Male,Singapore,71
2461,First2461,Last2461,Female,Singapore,58
2462,First2462,Last2462,Female,UAE,60
2463,First2463,Last2463,Male,Canada,20
2464,First2464,Last2464,Female,Canada,64
2465,First2465,Last2465,Male,Germany,73
2466,First2466,Last2466,Male,France,38
2467,First2467,Last2467,Male,USA,53
2468,First2468,Last2468,Female,USA,43
2469,First2469,Last2469,Female,UK,33
2470,First2470,Last2470,Female,USA,19
2471,First2471,Last2471,Male,UK,42
2472,First2472,Last2472,Female,France,59
2473,First2473,Last2473,Male,USA,37
2474,First2474,Last2474,Female,Australia,65
2475,First2475,Last2475,Female,UAE,26
2476,First2476,Last2476,Female,USA,71
2477,First2477,Last2477,Female,Japan,30
2478,First2478,Last2478,Female,Singapore,74
2479,First2479,Last2479,Female,Singapore,35
